idx1,idx2,Person_ID_1,FirstName_1,LastName_1,DateOfBirth_1,blocking_key_1,Person_ID_2,FirstName_2,LastName_2,DateOfBirth_2,blocking_key_2,FirstName_sim,LastName_sim,DateOfBirth_eq,match_predito,match_verdadeiro
4300,4299,52098,mernarita,reynolds,1990-12-31,M6R51990,52098,mernarita,reynolds,1990-12-01,M6R51990,1.0,1.0,0,1,1
4316,4314,52122,jose,saavedra,1963-05-15,J2S11963,52122,jose,saavedra,1963-07-15,J2S11963,1.0,1.0,0,1,1
4324,4323,52104,lazaro,vergaga,1975-05-26,L2V61975,52104,lazaro,vergaga,1975-01-16,L2V61975,1.0,1.0,0,1,1
4328,4326,52114,nicholas,taylor,1991-03-29,N2T41991,52114,nicholas,taylor,1991-03-22,N2T41991,1.0,1.0,0,1,1
4357,4356,51925,caprice,carlheinz,1991-10-24,C1C61991,51925,caprice,carlheinz,1991-11-24,C1C61991,1.0,1.0,0,1,1
4367,685,10134,ahmad,rocin,1988-04-30,A5R21988,9938,andre,richards,1988-07-20,A5R21988,0.4666666666666666,0.5472222222222222,0,0,0
4372,4371,52118,dashawniese,rainey,1981-08-26,D2R51981,52118,dashawniese,rainey,1981-08-16,D2R51981,1.0,1.0,0,1,1
4384,4383,18587,anthony,davis,1960-10-27,A5D11960,18587,anthony,davis,1960-10-23,A5D11960,1.0,1.0,0,1,1
4418,4416,52130,rainel,garciacoto,1987-05-04,R5G61987,52130,rainel,garciacoto,1987-05-04,R5G61987,1.0,1.0,1,1,1
4420,4419,52132,robby,allen,1994-12-18,R1A41994,52132,robby,allen,1994-12-18,R1A41994,1.0,1.0,1,1,1
4421,4419,52132,robby,allen,1994-12-17,R1A41994,52132,robby,allen,1994-12-18,R1A41994,1.0,1.0,0,1,1
4421,4420,52132,robby,allen,1994-12-17,R1A41994,52132,robby,allen,1994-12-18,R1A41994,1.0,1.0,0,1,1
4433,4432,52148,ramon,ramos,1981-01-23,R5R51981,52148,ramon,ramos,1981-01-23,R5R51981,1.0,1.0,1,1,1
4451,4449,52146,msc,manley,1983-11-09,M2M51983,52146,michael,manley,1983-11-09,M2M51983,0.6507936507936508,1.0,1,1,1
4503,4393,52138,a,johnson,1973-09-17,A0J51973,52155,a,jones,1973-06-14,A0J51973,1.0,0.8323809523809523,0,1,0
4504,4393,52138,ayee,johnson,1973-09-17,A0J51973,52155,a,jones,1973-06-14,A0J51973,0.775,0.8323809523809523,0,0,0
4504,4503,52138,ayee,johnson,1973-09-17,A0J51973,52138,a,johnson,1973-09-17,A0J51973,0.775,1.0,1,1,1
4510,1466,30625,jonathan,curry,1988-03-23,J5C61988,51233,janene,crupi,1988-07-26,J5C61988,0.6388888888888888,0.6222222222222222,0,0,0
4525,4524,52188,garth,mellad,1984-02-29,G6M41984,52188,garth,mellad,1984-02-29,G6M41984,1.0,1.0,1,1,1
4558,4557,11374,bianca,woodard,1982-02-26,B5W31982,11374,bianca,woodard,1982-02-26,B5W31982,1.0,1.0,1,1,1
4576,4575,52180,spiridon,polikandriotis,1984-09-16,S1P41984,52180,spiridon,polikandriotis,1984-09-16,S1P41984,1.0,1.0,1,1,1
4577,4575,52180,spiridon,polikandriotis,1984-09-16,S1P41984,52180,spiridon,polikandriotis,1984-09-16,S1P41984,1.0,1.0,1,1,1
4577,4576,52180,spiridon,polikandriotis,1984-09-16,S1P41984,52180,spiridon,polikandriotis,1984-09-16,S1P41984,1.0,1.0,1,1,1
4603,4602,52165,ernest,ellison,1975-01-02,E6E41975,52165,ernest,ellison,1975-01-02,E6E41975,1.0,1.0,1,1,1
4628,4627,52198,srfr,mitchell,1973-05-31,S6M31973,52198,sharon,mitchell,1973-05-31,S6M31973,0.611111111111111,1.0,1,1,1
4655,4654,52178,juan,reyes,1986-07-12,J5R21986,52178,juan,reyes,1986-07-12,J5R21986,1.0,1.0,1,1,1
4678,4677,42000,anthony,jackson,1992-02-20,A5J21992,42000,anthony,jackson,1992-02-20,A5J21992,1.0,1.0,1,1,1
4679,4677,42000,anthony,jackson,1992-02-20,A5J21992,42000,anthony,jackson,1992-02-20,A5J21992,1.0,1.0,1,1,1
4679,4678,42000,anthony,jackson,1992-02-20,A5J21992,42000,anthony,jackson,1992-02-20,A5J21992,1.0,1.0,1,1,1
4706,4704,52218,stephen,jones,1993-06-30,S3J51993,52218,stephen,jones,1993-09-30,S3J51993,1.0,1.0,0,1,1
4714,4713,52209,devan,bryant,1989-03-27,D1B61989,52209,devan,bryant,1989-03-27,D1B61989,1.0,1.0,1,1,1
4715,4713,52209,devan,bryant,1989-03-27,D1B61989,52209,devan,bryant,1989-03-27,D1B61989,1.0,1.0,1,1,1
4715,4714,52209,devan,bryant,1989-03-27,D1B61989,52209,devan,bryant,1989-03-27,D1B61989,1.0,1.0,1,1,1
4741,4740,52238,kristine,fialkowsky,1993-05-04,K6F41993,52238,kristine,fialkowsky,1993-05-04,K6F41993,1.0,1.0,1,1,1
4742,4740,52238,kristine,fialkowsky,1993-05-04,K6F41993,52238,kristine,fialkowsky,1993-05-04,K6F41993,1.0,1.0,1,1,1
4742,4741,52238,kristine,fialkowsky,1993-05-04,K6F41993,52238,kristine,fialkowsky,1993-05-04,K6F41993,1.0,1.0,1,1,1
4746,4646,52234,o,abdo,1982-10-09,O0A11982,40032,o,abusaro,1982-08-05,O0A11982,1.0,0.5952380952380952,0,0,0
4778,4777,52231,cassandra,louis,1976-02-02,C2L21976,52231,cassandra,louis,1976-02-02,C2L21976,1.0,1.0,1,1,1
4814,4813,52262,talal,abouhana,1978-08-19,T4A11978,52262,talal,abouhana,1978-04-19,T4A11978,1.0,1.0,0,1,1
4820,4819,33731,gordon,smith,1986-01-22,G6S51986,33731,gordon,smith,1986-01-29,G6S51986,1.0,1.0,0,1,1
4840,4839,52254,luke,morgan,1990-10-04,L2M61990,52254,luke,morgan,1990-10-04,L2M61990,1.0,1.0,1,1,1
4841,4839,52254,luke,morgan,1990-10-04,L2M61990,52254,luke,morgan,1990-10-04,L2M61990,1.0,1.0,1,1,1
4841,4840,52254,luke,morgan,1990-10-04,L2M61990,52254,luke,morgan,1990-10-04,L2M61990,1.0,1.0,1,1,1
4853,4851,52249,louis,delvecchio,1948-09-20,L2D41948,52249,louis,delvecchio,1948-09-27,L2D41948,1.0,1.0,0,1,1
4863,326,52263,jezs,espinosa,1964-04-20,J2E21964,50934,jose,exvauaa,1964-07-02,J2E21964,0.6666666666666666,0.5119047619047619,0,0,0
4864,326,52263,josue,espinosa,1964-04-24,J2E21964,50934,jose,exvauaa,1964-07-02,J2E21964,0.9533333333333333,0.5119047619047619,0,0,0
4864,4863,52263,josue,espinosa,1964-04-24,J2E21964,52263,jezs,espinosa,1964-04-20,J2E21964,0.6333333333333333,1.0,0,0,1
4922,4920,52268,fr,de la rosa,1973-03-03,F6D41973,52268,froilan,dd la,1973-03-03,F6D41973,0.8095238095238095,0.76,1,1,1
4940,4939,52299,shawanna,oussifi,1976-08-20,S5O21976,52299,shawanna,oussifi,1976-08-25,S5O21976,1.0,1.0,0,1,1
4943,4941,50514,charles,willet,1983-12-10,C6W41983,50514,charles,willet,1983-12-10,C6W41983,1.0,1.0,1,1,1
4952,4951,52309,jason,jaigobin,1991-03-21,J2J21991,52309,jason,jaigobin,1991-03-21,J2J21991,1.0,1.0,1,1,1
4975,4974,12349,jose,gonzalez,1987-08-17,J2G51987,12349,jose,gwny,1987-08-17,J2G51987,1.0,0.5833333333333334,1,1,1
4976,4974,12349,jose,gonzalez,1987-08-17,J2G51987,12349,jose,gwny,1987-08-17,J2G51987,1.0,0.5833333333333334,1,1,1
4976,4975,12349,jose,gonzalez,1987-08-17,J2G51987,12349,jose,gonzalez,1987-08-17,J2G51987,1.0,1.0,1,1,1
4982,4981,5194,jose,dll,1963-02-19,J2D41963,5194,jose,delacruz,1963-02-19,J2D41963,1.0,0.6388888888888888,1,1,1
5003,5002,52311,tyler,ashton,1994-03-16,T4A21994,52311,tyler,ashton,1994-03-16,T4A21994,1.0,1.0,1,1,1
5015,5013,52288,justin,scharenbroich,1978-11-15,J2S61978,52288,justin,scharenbroich,1978-11-15,J2S61978,1.0,1.0,1,1,1
5020,5019,52308,stefany,gallego,1989-05-19,S3G41989,52308,stefany,gallego,1989-05-19,S3G41989,1.0,1.0,1,1,1
5061,142,50892,omar,yunis,1992-08-29,O5Y51992,50892,omar,yunis,1992-08-29,O5Y51992,1.0,1.0,1,1,1
5101,5100,52342,frag,larosa,1953-05-27,F6L61953,52342,francesca,larosa,1953-05-27,F6L61953,0.6944444444444443,1.0,1,1,1
5105,5104,52338,antm,jenkins,1987-04-10,A5J51987,52338,anthony,jenkins,1987-04-10,A5J51987,0.8083333333333333,1.0,1,1,1
5108,5107,52334,johnny,borden,1994-06-27,J5B61994,52334,johnny,borden,1994-06-27,J5B61994,1.0,1.0,1,1,1
5120,5118,52351,michael,geisler,1957-01-21,M2G21957,52351,michael,geisler,1957-01-21,M2G21957,1.0,1.0,1,1,1
5131,2410,52333,dematqux,tdeno,1985-11-10,D5T51985,51524,duwon,thompson,1985-09-09,D5T51985,0.4416666666666666,0.5499999999999999,0,0,0
5213,5212,52329,robert,brack,1994-06-04,R1B61994,52329,robert,brack,1994-06-04,R1B61994,1.0,1.0,1,1,1
5215,5214,52357,wesley,perez,1995-05-18,W2P61995,52357,wesley,perez,1995-05-18,W2P61995,1.0,1.0,1,1,1
5224,5223,52352,edward,durizil,1987-02-04,E3D61987,52352,edward,durizil,1987-02-04,E3D61987,1.0,1.0,1,1,1
5278,5277,52398,laura,dean,1974-02-06,L6D51974,52398,laura,dean,1974-02-01,L6D51974,1.0,1.0,0,1,1
5284,886,51761,dsuqid,knight,1975-05-06,D2K51975,51060,dhcnr,kaonh,1975-11-12,D2K51975,0.4555555555555555,0.7300000000000001,0,0,0
5296,1909,51365,terrashika,dt,1992-03-20,T6D01992,51365,terrashika,doi,1992-03-20,T6D01992,1.0,0.611111111111111,1,1,1
5297,1546,51365,terrashika,dowling,1992-03-25,T6D41992,19617,tracy,delva,1992-07-16,T6D41992,0.6333333333333333,0.5619047619047619,0,0,0
5299,5298,52409,matthew,archlmsa,1992-09-13,M3A61992,52409,matthew,archambault,1992-09-13,M3A61992,1.0,0.8257575757575758,1,1,1
5303,5302,52413,mark,bocker,1963-11-12,M6B21963,52413,mark,bocker,1963-11-19,M6B21963,1.0,1.0,0,1,1
5314,5313,52373,jeffrey,sabogal,1989-03-08,J1S11989,52373,jeffrey,sabogal,1989-03-09,J1S11989,1.0,1.0,0,1,1
5399,729,51028,louis,simonds,1989-09-09,L2S51989,51028,louis,simonds,1989-09-09,L2S51989,1.0,1.0,1,1,1
5437,2043,4476,jamal,fortune,1980-04-12,J5F61980,51411,jenifer,farruggia,1980-08-09,J5F61980,0.4476190476190476,0.5873015873015873,0,0,0
5441,5440,52432,joshua,colon,1979-07-06,J2C41979,52432,joshua,colon,1979-07-06,J2C41979,1.0,1.0,1,1,1
5488,5487,52420,john,fritzmaurice,1958-05-11,J5F61958,52420,john,fritzmaurice,1958-05-11,J5F61958,1.0,1.0,1,1,1
5496,4657,52429,g,walker,1962-11-05,G0W41962,52163,g,williams,1962-06-08,G0W41962,1.0,0.5277777777777778,0,0,0
5552,5550,7805,saif,roberts,1990-01-14,S1R11990,7805,savt,roberts,1990-01-14,S1R11990,0.6666666666666666,1.0,1,1,1
5557,5556,52470,roberto,serrano,1970-06-14,R1S61970,52470,roberto,serrano,1970-06-14,R1S61970,1.0,1.0,1,1,1
5558,5556,52470,rwbe,serrano,1970-06-14,R1S61970,52470,roberto,serrano,1970-06-14,R1S61970,0.7535714285714287,1.0,1,1,1
5558,5557,52470,rwbe,serrano,1970-06-14,R1S61970,52470,roberto,serrano,1970-06-14,R1S61970,0.7535714285714287,1.0,1,1,1
5564,5563,52462,yolette,cbwe,1971-04-06,Y4C11971,52462,yolette,cqvfv,1971-04-25,Y4C11971,1.0,0.4833333333333333,0,0,1
5572,3886,49457,carl,fleming,1992-11-04,C6F41992,51972,carranza,folf,1992-06-18,C6F41992,0.7958333333333334,0.5952380952380952,0,0,0
5573,3886,49457,carl,fle,1992-11-04,C6F41992,51972,carranza,folf,1992-06-18,C6F41992,0.7958333333333334,0.75,0,0,0
5573,5572,49457,carl,fle,1992-11-04,C6F41992,49457,carl,fleming,1992-11-04,C6F41992,1.0,0.8666666666666668,1,1,1
5599,5598,52471,clara,igelesias,1952-08-12,C4I21952,52471,clara,igelesias,1952-08-12,C4I21952,1.0,1.0,1,1,1
5600,5598,52471,clara,igelesias,1952-08-12,C4I21952,52471,clara,igelesias,1952-08-12,C4I21952,1.0,1.0,1,1,1
5600,5599,52471,clara,igelesias,1952-08-12,C4I21952,52471,clara,igelesias,1952-08-12,C4I21952,1.0,1.0,1,1,1
5619,2259,46899,mark,c,1994-07-11,M6C01994,51497,merlene,co,1994-12-15,M6C01994,0.5952380952380952,0.8500000000000001,0,0,0
5638,5637,52479,kimberly,carter,1988-08-10,K5C61988,52479,kimberly,carter,1988-08-10,K5C61988,1.0,1.0,1,1,1
5662,5661,52496,tavarus,levine,1990-11-13,T1L11990,52496,tavarus,levine,1990-11-13,T1L11990,1.0,1.0,1,1,1
5692,5691,52501,nk,garciabonille,1987-03-01,N2G61987,52501,nestor,gyrliabo,1987-03-02,N2G61987,0.5555555555555555,0.6816239316239318,0,0,1
5737,2046,52494,donnie,aguilar,1985-01-19,D5A21985,51403,deangelo,ash,1985-10-31,D5A21985,0.625,0.4920634920634921,0,0,0
5738,2046,52494,donnie,aguilar,1985-01-19,D5A21985,51403,deangelo,ash,1985-10-31,D5A21985,0.625,0.4920634920634921,0,0,0
5738,5737,52494,donnie,aguilar,1985-01-19,D5A21985,52494,donnie,aguilar,1985-01-19,D5A21985,1.0,1.0,1,1,1
5762,5760,52544,jesse,grunther,1985-10-15,J2G61985,52544,jesse,grunther,1985-10-15,J2G61985,1.0,1.0,1,1,1
5771,5770,39116,matthew,mchugh,1986-10-14,M3M21986,39116,matthew,mchugh,1986-10-14,M3M21986,1.0,1.0,1,1,1
5780,5778,44649,deanna,rodriguez,1987-11-27,D5R31987,44649,deanna,rodriguez,1987-12-27,D5R31987,1.0,1.0,0,1,1
5782,75,52524,reyaz,blackett,1975-05-10,R2B41975,50871,ricky,bloyno,1975-11-03,R2B41975,0.4666666666666666,0.5277777777777778,0,0,0
5837,5835,52521,niuhujj,l,1989-10-11,N2L01989,52521,ng,li,1989-10-11,N2L01989,0.5476190476190476,0.8500000000000001,1,1,1
5878,5877,52564,jason,riverf-cwyn,1989-11-21,J2R11989,52564,jason,riveraloh,1989-11-21,J2R11989,1.0,0.6700336700336701,1,1,1
5888,5886,6069,kerrensley,telusman,1988-03-12,K6T41988,6069,kerrux,telusman,1988-03-12,K6T41988,0.6888888888888888,1.0,1,1,1
5905,5904,7352,nelson,pgoto,1984-01-13,N4P21984,7352,nelson,pastoriza,1984-01-13,N4P21984,1.0,0.5333333333333333,1,1,1
5924,5923,52574,laura,burgos,1953-05-21,L6B61953,52574,laura,burgos,1953-05-28,L6B61953,1.0,1.0,0,1,1
5939,5938,25291,msc,anpwrs,1991-01-03,M2A51991,25291,mjqaa,and,1991-01-03,M2A51991,0.5111111111111111,0.6666666666666666,1,0,1
5944,5943,33083,francisco,sanchezferrans,1949-08-09,F6S51949,33083,frtn,sancqed,1949-08-09,F6S51949,0.6944444444444443,0.6904761904761904,1,1,1
5953,5952,52585,kareem,auguste,1993-09-03,K6A21993,52585,kareem,auguste,1993-05-03,K6A21993,1.0,1.0,0,1,1
5969,5938,25291,michael,anderson,1991-01-03,M2A51991,25291,mjqaa,and,1991-01-03,M2A51991,0.5619047619047619,0.8541666666666666,1,1,1
5969,5939,25291,michael,anderson,1991-01-03,M2A51991,25291,msc,anpwrs,1991-01-03,M2A51991,0.6507936507936508,0.7777777777777778,1,1,1
6035,6033,52612,alberto,caban,1959-10-22,A4C11959,52612,alberto,caban,1959-10-22,A4C11959,1.0,1.0,1,1,1
6071,6069,52591,jean,felinor,1992-02-26,J5F41992,52591,jean,felinor,1992-02-26,J5F41992,1.0,1.0,1,1,1
6078,1118,46011,anthony,bones,1993-03-19,A5B51993,46011,anthony,bones,1993-08-19,A5B51993,1.0,1.0,0,1,1
6079,1118,46011,anthony,bones,1993-08-19,A5B51993,46011,anthony,bones,1993-08-19,A5B51993,1.0,1.0,1,1,1
6079,6078,46011,anthony,bones,1993-08-19,A5B51993,46011,anthony,bones,1993-03-19,A5B51993,1.0,1.0,0,1,1
6134,6133,52017,carlos,vasquez,1985-05-16,C6V21985,52017,carlos,visqrm,1985-05-16,C6V21985,1.0,0.6428571428571429,1,1,1
6152,6151,52637,paola,collado-zzq,1975-11-09,P4C41975,52637,paola,collado-izquierdo,1975-12-09,P4C41975,1.0,0.8994652406417112,0,1,1
6180,3831,52642,yogindra,jaikaran,1981-08-17,Y2J21981,51961,ykdn,jaxtjn,1981-05-22,Y2J21981,0.5972222222222222,0.625,0,0,0
6182,3831,52642,yojvwqr,jaikaran,1981-08-17,Y2J21981,51961,ykdn,jaxtjn,1981-05-22,Y2J21981,0.4642857142857142,0.625,0,0,0
6182,6180,52642,yojvwqr,jaikaran,1981-08-17,Y2J21981,52642,yogindra,jaikaran,1981-08-17,Y2J21981,0.6011904761904762,1.0,1,1,1
6194,6192,52625,daryl,junck,1958-03-05,D6J51958,52625,daryl,junck,1958-05-05,D6J51958,1.0,1.0,0,1,1
6209,6208,52633,douglas,ww,1954-10-03,D2W01954,52633,douglas,wu,1954-10-05,D2W01954,1.0,0.6666666666666666,0,0,1
6236,1804,51321,tupac,fairclough,1994-12-07,T1F61994,51321,tupac,fairclough,1994-12-07,T1F61994,1.0,1.0,1,1,1
6248,6247,3656,thony,ferdinand,1978-05-21,T5F61978,3656,thony,ferdinand,1978-05-21,T5F61978,1.0,1.0,1,1,1
6266,6264,52653,anthony,lewandowski,1983-05-06,A5L51983,52653,anthony,lewandowski,1983-05-26,A5L51983,1.0,1.0,0,1,1
6268,6267,52648,archange,pr,1978-08-13,A6P61978,52648,archange,pierre,1978-08-13,A6P61978,1.0,0.7999999999999999,1,1,1
6269,6267,52648,archange,pierre,1978-08-13,A6P61978,52648,archange,pierre,1978-08-13,A6P61978,1.0,1.0,1,1,1
6269,6268,52648,archange,pierre,1978-08-13,A6P61978,52648,archange,pr,1978-08-13,A6P61978,1.0,0.7999999999999999,1,1,1
6283,6282,52684,christopher,drucker,1988-05-04,C6D61988,52684,christopher,dru,1988-05-04,C6D61988,1.0,0.8666666666666668,1,1,1
6317,6316,52691,ravi,singh,1987-10-13,R1S51987,52691,ravi,singh,1987-10-13,R1S51987,1.0,1.0,1,1,1
6332,6331,52695,van,lewis,1961-05-27,V5L21961,52695,van,lewis,1961-05-27,V5L21961,1.0,1.0,1,1,1
6367,5585,52467,mercedes,richardson,1990-03-20,M6R21990,52467,mercedes,richardson,1990-03-30,M6R21990,1.0,1.0,0,1,1
6368,5585,52467,mercedes,richardson,1990-03-30,M6R21990,52467,mercedes,richardson,1990-03-30,M6R21990,1.0,1.0,1,1,1
6368,6367,52467,mercedes,richardson,1990-03-30,M6R21990,52467,mercedes,richardson,1990-03-20,M6R21990,1.0,1.0,0,1,1
6376,4866,26857,kenneth,warren,1982-09-06,K5W61982,52271,kimberly,ware,1982-03-17,K5W61982,0.5119047619047619,0.9222222222222222,0,0,0
6394,6393,52687,kristen,adelmann,1975-03-15,K6A31975,52687,kristen,adelmann,1975-03-10,K6A31975,1.0,1.0,0,1,1
6419,6417,52725,marion,farrow,1947-11-05,M6F61947,52725,marion,farrow,1947-11-05,M6F61947,1.0,1.0,1,1,1
6452,6450,52716,edgard,rgpv,1979-03-21,E3R21979,52716,edgard,rojas,1979-03-21,E3R21979,1.0,0.4833333333333333,1,1,1
6458,6456,31916,brandon,whit,1989-07-22,B6W31989,31916,brandon,whitfield,1989-07-22,B6W31989,1.0,0.888888888888889,1,1,1
6523,6522,52737,tevaughn,hutchins,1993-03-15,T1H31993,52737,tyv,hythhn,1993-03-15,T1H31993,0.6388888888888888,0.75,1,1,1
6526,6525,52766,luis,maldonadoadozayas,1982-03-29,L2M41982,52766,luis,malgohado,1982-03-29,L2M41982,1.0,0.6822284469343293,1,1,1
6566,6565,52755,paul,mcpherson,1990-02-06,P4M21990,52755,paul,mcpherson,1990-02-06,P4M21990,1.0,1.0,1,1,1
6571,6570,36435,james,corcoran,1981-06-16,J5C61981,36435,james,car,1981-06-15,J5C61981,1.0,0.6388888888888888,0,0,1
6596,4416,49366,raheim,george,1987-08-21,R5G61987,52130,rainel,garciacoto,1987-05-04,R5G61987,0.6944444444444443,0.5111111111111111,0,0,0
6596,4418,49366,raheim,george,1987-08-21,R5G61987,52130,rainel,garciacoto,1987-05-04,R5G61987,0.6944444444444443,0.5111111111111111,0,0,0
6617,6616,52761,sheveal,beasley,1966-01-05,S1B21966,52761,sbevzc,beasley,1966-01-05,S1B21966,0.6428571428571429,1.0,1,1,1
6619,6618,52736,brandon,castillo,1993-12-24,B6C21993,52736,brandon,castillo,1993-12-24,B6C21993,1.0,1.0,1,1,1
6671,6670,39757,brandon,seays,1994-01-24,B6S21994,39757,brandon,seays,1994-01-24,B6S21994,1.0,1.0,1,1,1
6707,6705,52782,daniel,lavate,1966-08-16,D5L11966,52782,daniel,lavate,1966-08-16,D5L11966,1.0,1.0,1,1,1
6731,6730,34859,ryan,f,1993-01-28,R5F01993,34859,ryan,f,1993-01-21,R5F01993,1.0,1.0,0,1,1
6733,6732,52774,alfonzo,morgan,1976-11-11,A4M61976,52774,alfonzo,morgan,1976-11-11,A4M61976,1.0,1.0,1,1,1
6743,6742,52796,barbara,kons,1989-07-13,B6K51989,52796,barbara,kcnstgjtinx,1989-07-14,B6K51989,1.0,0.6742424242424242,0,0,1
6745,2124,4855,antvonte,sanders,1988-02-26,A5S51988,8637,anthony,sanders,1988-04-04,A5S51988,0.8458333333333333,1.0,0,1,0
6745,2125,4855,antvonte,sanders,1988-02-26,A5S51988,8637,anthony,sanders,1988-04-06,A5S51988,0.8458333333333333,1.0,0,1,0
6752,6750,52771,rakesh,davis,1994-02-21,R2D11994,52771,rakesh,davis,1994-04-21,R2D11994,1.0,1.0,0,1,1
6755,6754,52772,rachael,small,1976-09-25,R2S51976,52772,rsvh,small,1976-09-25,R2S51976,0.5952380952380952,1.0,1,1,1
6769,6768,52792,peter,styren,1958-05-17,P3S31958,52792,peter,styren,1958-05-14,P3S31958,1.0,1.0,0,1,1
6782,6781,36993,mikey,mom,1990-09-10,M2M51990,36993,mikey,mombranche,1990-09-12,M2M51990,1.0,0.8366666666666667,0,1,1
6818,4179,41847,chandler,kar,1989-12-31,C5K61989,41847,chandler,kar,1989-12-31,C5K61989,1.0,1.0,1,1,1
6827,6825,52824,jeffery,turcotte,1995-09-27,J1T61995,52824,jef,turcotte,1995-02-27,J1T61995,0.8666666666666668,1.0,0,1,1
6833,2124,52826,angel,sanchez,1988-05-02,A5S51988,8637,anthony,sanders,1988-04-04,A5S51988,0.5619047619047619,0.8,0,0,0
6833,2125,52826,angel,sanchez,1988-05-02,A5S51988,8637,anthony,sanders,1988-04-06,A5S51988,0.5619047619047619,0.8,0,0,0
6833,6745,52826,angel,sanchez,1988-05-02,A5S51988,4855,antvonte,sanders,1988-02-26,A5S51988,0.5499999999999999,0.8,0,0,0
6856,6855,52840,kw,tmmmps,1992-09-08,K0T51992,52840,kcy,thompson,1992-09-09,K0T51992,0.611111111111111,0.75,0,0,1
6860,6851,39175,dwayne,p,1993-10-14,D5P01993,39175,dwayne,pa,1993-10-14,D5P01993,1.0,0.8500000000000001,1,1,1
6881,6879,52833,andrea,rojas,1984-10-16,A5R21984,52833,andrea,rojas,1984-10-16,A5R21984,1.0,1.0,1,1,1
6899,6898,31249,rrc,jeffery,1986-12-29,R2J11986,31249,richardson,jeffery,1986-12-29,R2J11986,0.6555555555555556,1.0,1,1,1
6904,4219,52831,ta,burton,1975-12-07,T0B61975,52055,tt,birnof,1975-12-11,T0B61975,0.6666666666666666,0.6944444444444443,0,0,0
6907,4443,52836,trevaris,session,1993-12-01,T6S21993,52157,travon,sowjb,1993-07-22,T6S21993,0.6388888888888888,0.4476190476190476,0,0,0
6911,6910,52845,alexander,boyd,1989-06-11,A4B31989,52845,alexander,boyd,1989-08-11,A4B31989,1.0,1.0,0,1,1
6929,1711,52848,lrtbo,plrvrse,1992-02-22,L6P41992,25191,lhr,pulliam,1992-09-20,L6P41992,0.6888888888888888,0.5238095238095238,0,0,0
6938,6936,52852,christopher,smith,1960-04-21,C6S51960,52852,csrgsthz,smith,1960-01-21,C6S51960,0.6265151515151516,1.0,0,0,1
6962,6960,52856,horace,ani,1958-02-12,H6A51958,52856,horace,amka,1958-08-12,H6A51958,1.0,0.5277777777777778,0,0,1
6971,6970,52884,veronique,mj,1974-01-19,V6M21974,52884,veronique,michel,1974-01-19,V6M21974,1.0,0.5555555555555555,1,1,1
6977,6089,52871,shaun,robert,1981-06-19,S5R11981,52590,shmni,robinson,1981-10-22,S5R11981,0.7866666666666667,0.625,0,0,0
6989,6987,52878,silena,bruolmos,1986-02-22,S4B61986,52878,silena,br,1986-06-29,S4B61986,1.0,0.8,0,1,1
7016,695,51042,ebony,taylor,1987-01-12,E1T41987,51042,ebony,taylor,1987-01-12,E1T41987,1.0,1.0,1,1,1
7046,6129,15365,donathan,i,1977-12-23,D5I01977,52643,deuwn,ii,1977-08-29,D5I01977,0.5499999999999999,0.8500000000000001,0,0,0
7054,7053,52875,joe,riggins,1973-09-06,J0R21973,52875,joe,riggins,1973-09-09,J0R21973,1.0,1.0,0,1,1
7097,7096,52925,leon,dancy,1961-08-10,L5D51961,52925,leon,dancy,1961-08-10,L5D51961,1.0,1.0,1,1,1
7133,7131,52914,jamelia,hutchinson,1995-12-06,J5H31995,52914,jamelia,hutchinson,1995-12-06,J5H31995,1.0,1.0,1,1,1
7189,1108,52923,vka,mns,1984-02-14,V2M21984,7022,vbj,mickles,1984-10-04,V2M21984,0.5555555555555555,0.4920634920634921,0,0,0
7195,7194,52903,rkspn,harris,1993-08-20,R2H61993,52903,reg,harris,1993-08-20,R2H61993,0.5111111111111111,1.0,1,1,1
7211,7209,22086,kakeen,thomas,1980-08-09,K2T51980,22086,kakeen,thomas,1980-08-01,K2T51980,1.0,1.0,0,1,1
7279,5931,52965,tionette,o,1976-05-08,T5O01976,36753,timothy,ooo,1976-07-13,T5O01976,0.6904761904761904,0.7999999999999999,0,0,0
7319,7318,52967,kendal,irvin,1988-07-20,K5I61988,52967,kendal,irvin,1988-07-20,K5I61988,1.0,1.0,1,1,1
7324,4173,52960,lesiym,eacc,1988-11-12,L2E21988,52074,lxvk,echx,1988-12-07,L2E21988,0.4722222222222221,0.6666666666666666,0,0,0
7328,7327,52437,andrew,marold,1990-05-02,A5M61990,52437,anmz,marold,1990-05-02,A5M61990,0.611111111111111,1.0,1,1,1
7334,7296,52950,janelle,dunbar,1990-10-20,J5D51990,52950,janelle,dunbar,1990-10-20,J5D51990,1.0,1.0,1,1,1
7340,7338,52974,jordan,roberts,1979-10-29,J6R11979,52974,jordan,roberts,1979-10-29,J6R11979,1.0,1.0,1,1,1
7352,7350,52977,christopher,mobley,1980-12-23,C6M11980,52977,cir,mobley,1980-12-23,C6M11980,0.6464646464646465,1.0,1,1,1
7366,7365,38527,robert,mcelroy,1949-07-23,R1M21949,38527,robert,mcelroy,1949-07-23,R1M21949,1.0,1.0,1,1,1
7406,7405,52981,wayne,williams,1981-12-25,W5W41981,52981,wayne,williams,1981-12-25,W5W41981,1.0,1.0,1,1,1
